"city","state_id","lat","lng","population"
"Gulf Park Estates","MS","30.3801","-88.7581",""
"Carriere","MS","30.6169","-89.6526",""
"Gunnison","MS","33.9437","-90.9468","422"
"Wilkinson","MS","31.2224","-91.2390",""
"Independence","MS","34.7051","-89.8090",""
"Holcut","MS","34.7298","-88.3059",""
"Moselle","MS","31.5024","-89.2789",""
"Bissell","MS","34.2462","-88.7828",""
"McNeill","MS","30.6688","-89.6384",""
"Beulah","MS","33.7905","-90.9802","325"
"Winstonville","MS","33.9123","-90.7529","178"
"Biloxi","MS","30.4393","-88.9542","45975"
"Coldwater","MS","34.6902","-89.9757","1585"
"Kolola Springs","MS","33.6540","-88.4089",""
"Pascagoula","MS","30.3665","-88.5507","49504.0"
"Byhalia","MS","34.8690","-89.6890","1245"
"Wallerville","MS","34.4418","-88.9459",""
"Dublin","MS","34.0723","-90.4907",""
"Lexington","MS","33.1163","-90.0498","1573"
"Value","MS","32.2876","-89.9956",""
"Williamsburg","MS","31.6193","-89.6106",""
"Louin","MS","32.0722","-89.2626","268"
"Rodney","MS","31.8613","-91.1998",""
"Midway","MS","32.8865","-90.1923",""
"New Albany","MS","34.4909","-89.0201","7253.0"
"Goss","MS","31.3555","-89.8887",""
"Washington","MS","31.5788","-91.2993",""
"Prairie","MS","33.7968","-88.6675",""
"Marion","MS","32.4272","-88.6502","1555"
"Rockport","MS","31.7949","-90.1568",""
"Ebenezer","MS","32.9707","-90.0909",""
"Baxterville","MS","31.0841","-89.5903",""
"Gulfport","MS","30.4271","-89.0703","222131.0"
"Jackson","MS","32.3163","-90.2124","342607.0"
"Merigold","MS","33.8392","-90.7264","410"
"Mashulaville","MS","33.0868","-88.7442",""
"Kokomo","MS","31.1974","-90.0029",""
"Evansville","MS","34.6404","-90.3887",""
"Electric Mills","MS","32.7693","-88.4639",""
"Bobo","MS","34.1321","-90.6757",""
"Cloverdale","MS","31.4960","-91.4152",""
"Dossville","MS","32.9307","-89.5498",""
"Taylorsville","MS","31.8322","-89.4342","1286"
"McCall Creek","MS","31.5127","-90.6987",""
"Baldwyn","MS","34.5071","-88.6416","3332"
"Lauderdale","MS","32.5104","-88.5264",""
"Terry","MS","32.1047","-90.2980","1112"
"Runnelstown","MS","31.3757","-89.1117",""
"Leedy","MS","34.7954","-88.3612",""
"Eddiceton","MS","31.5021","-90.7915",""
"Crenshaw","MS","34.5047","-90.1946","853"
"Paden","MS","34.6604","-88.2605","115"
"Coahoma","MS","34.3664","-90.5220","343"
"Stonewall","MS","32.1364","-88.7958","1021"
"Big Creek","MS","33.8464","-89.4159","150"
"Ecru","MS","34.3550","-89.0222","982"
"Belzoni","MS","33.1804","-90.4863","4269.0"
"Belen","MS","34.2732","-90.3543",""
"Blue Mountain","MS","34.6739","-89.0262","954"
"Mount Carmel","MS","31.6452","-89.7898",""
"Talowah","MS","31.0760","-89.4303",""
"Fulton","MS","34.2616","-88.4021","3302.0"
"Calhoun City","MS","33.8588","-89.3145","1725"
"McDonald","MS","32.6604","-89.1328",""
"Etta","MS","34.4704","-89.2276",""
"McMillan","MS","33.1701","-89.1092",""
"Harriston","MS","31.7252","-91.0323",""
"Darbun","MS","31.2763","-90.0470",""
"Smithville","MS","34.0680","-88.3983","913"
"Aberdeen","MS","33.8287","-88.5539","4482.0"
"Ellisville","MS","31.5969","-89.2091","4567"
"Vaughan","MS","32.8065","-90.0418",""
"Rosetta","MS","31.3166","-91.1009",""
"Geeville","MS","34.5762","-88.6909",""
"Pearl","MS","32.2730","-90.0918","26485"
"Vicksburg","MS","32.3173","-90.8868","27887.0"
"Forest","MS","32.3595","-89.4761","4877.0"
"Union","MS","32.5711","-89.1152","1971"
"McHenry","MS","30.7077","-89.1384",""
"Trebloc","MS","33.8412","-88.8303",""
"Senatobia","MS","34.6081","-89.9762","6325.0"
"Eastport","MS","34.8856","-88.1006",""
"Cary","MS","32.8056","-90.9246","285"
"Stafford Springs","MS","31.9049","-88.9334",""
"Lambert","MS","34.2006","-90.2845","1462"
"Winona","MS","33.4899","-89.7280","3813.0"
"Brooklyn","MS","31.0563","-89.1862",""
"Deemer","MS","32.7454","-89.1181",""
"Big Point","MS","30.5905","-88.4846",""
"Flora","MS","32.5435","-90.3132","1884"
"Schlater","MS","33.6397","-90.3494","295"
"Adams","MS","32.1599","-90.5607",""
"Magee","MS","31.8730","-89.7340","4081.0"
"Ethel","MS","33.1220","-89.4650","404"
"Tomnolen","MS","33.4848","-89.3606",""
"Sumner","MS","33.9694","-90.3694","296"
"Fitler","MS","32.7254","-91.0337",""
"Canaan","MS","34.9304","-89.1267",""
"Cleveland","MS","33.7431","-90.7290","15424.0"
"Laurel","MS","31.6956","-89.1448","26433.0"
"Shannon","MS","34.1144","-88.6932","1772"
"Conehatta","MS","32.4601","-89.2785",""
"Braxton","MS","32.0264","-89.9715","179"
"Prismatic","MS","32.5918","-88.7384",""
"Edwards","MS","32.3326","-90.6055","1006"
"Oakley","MS","32.2176","-90.5032",""
"Benndale","MS","30.8716","-88.8070",""
"Pulaski","MS","32.2721","-89.6023",""
"Tchula","MS","33.1831","-90.2232","1981"
"North Carrollton","MS","33.5186","-89.9193","454"
"Nitta Yuma","MS","33.0243","-90.8493",""
"Elliott","MS","33.6913","-89.7525",""
"Anguilla","MS","32.9719","-90.8284","661"
"Heidelberg","MS","31.8898","-88.9879","684"
"Fort Adams","MS","31.0866","-91.5482",""
"Suqualena","MS","32.4435","-88.8264",""
"Hillsboro","MS","32.4491","-89.4889",""
"Martinsville","MS","31.7910","-90.4070",""
"Kreole","MS","30.4060","-88.4947",""
"Fairview","MS","34.3645","-88.3173",""
"Piney Woods","MS","32.0627","-89.9929",""
"Garden City","MS","31.3671","-91.1279",""
"Waveland","MS","30.2930","-89.3904","6428"
"Tunica Resorts","MS","34.8298","-90.3218",""
"Pearlington","MS","30.2492","-89.6047",""
"Beechwood","MS","32.3303","-90.8190",""
"Iuka","MS","34.8077","-88.1978","2989"
"Chatawa","MS","31.0605","-90.4723",""
"Richton","MS","31.3495","-88.9407","1062"
"Courtland","MS","34.2409","-89.9433","508"
"Raleigh","MS","32.0322","-89.5247","1416"
"Glendale","MS","31.3680","-89.3086",""
"Prichard","MS","34.6995","-90.2443",""
"Houlka","MS","34.0382","-89.0220",""
"Blue Springs","MS","34.4013","-88.8721","232"
"Steens","MS","33.5634","-88.3161",""
"Houston","MS","33.8963","-89.0032","2487.0"
"Osyka","MS","31.0072","-90.4719","427"
"Carter","MS","32.9890","-90.4493",""
"Miller","MS","34.9176","-89.7687",""
"Mayhew","MS","33.4848","-88.6345",""
"Tiplersville","MS","34.8956","-88.9076",""
"Pachuta","MS","32.0441","-88.8844","248"
"Nesbit","MS","34.8818","-90.0087",""
"Sontag","MS","31.6524","-90.2043",""
"Mount Olive","MS","31.7538","-89.6560","975"
"Shubuta","MS","31.8620","-88.7021","418"
"Lula","MS","34.4545","-90.4778","272"
"Dennis","MS","34.5587","-88.2262",""
"Randolph","MS","34.1815","-89.1684",""
"Grand Gulf","MS","32.0332","-91.0526",""
"Sarah","MS","34.5695","-90.2104",""
"Richland","MS","32.2309","-90.1592","7111"
"Alligator","MS","34.0899","-90.7206","194"
"Paulding","MS","32.0307","-89.0376",""
"Mound Bayou","MS","33.8808","-90.7280","1446"
"Lumberton","MS","31.0065","-89.4613","2226"
"Branch","MS","32.4304","-89.7115",""
"Bourbon","MS","33.3243","-90.7987",""
"Avalon","MS","33.6551","-90.0856",""
"Tyro","MS","34.5837","-89.7054",""
"Horn Lake","MS","34.9512","-90.0501","27042"
"Hollandale","MS","33.1761","-90.8529","2413.0"
"Latimer","MS","30.4972","-88.8607",""
"Tillman","MS","31.8546","-90.9162",""
"Thornton","MS","33.0793","-90.3226",""
"Greenwood","MS","33.5126","-90.1993","21218.0"
"DeWeese","MS","32.7101","-88.9376",""
"James","MS","33.2037","-91.0573",""
"Coles","MS","31.2774","-91.0318",""
"Sturgis","MS","33.3452","-89.0458","265"
"Sallis","MS","33.0215","-89.7647","129"
"Sardis","MS","34.4355","-89.9114","1655"
"Sidon","MS","33.4079","-90.2081","484"
"Ridgeland","MS","32.4225","-90.1456","24483"
"Reganton","MS","32.1418","-90.7487",""
"Tinsley","MS","32.7321","-90.4604",""
"Thaxton","MS","34.3071","-89.1745","668"
"Silver Creek","MS","31.6048","-90.0022","206"
"McComb","MS","31.2449","-90.4714","16413.0"
"McCool","MS","33.1995","-89.3418","130"
"Banner","MS","34.0887","-89.3848",""
"Potts Camp","MS","34.6492","-89.3065","497"
"Belmont","MS","34.5046","-88.2080","2032"
"Long Beach","MS","30.3605","-89.1645","15677"
"Troy","MS","34.1190","-88.8851",""
"Itta Bena","MS","33.5003","-90.3256","3979.0"
"Arm","MS","31.5029","-90.0162",""
"Enid","MS","34.1165","-89.9398",""
"Gholson","MS","32.9365","-88.7339",""
"Sylvarena","MS","32.0144","-89.3818","105"
"Way","MS","32.7440","-90.0331",""
"West","MS","33.1978","-89.7821","169"
"Holcomb","MS","33.7643","-89.9731",""
"Brandon","MS","32.2778","-89.9896","23826"
"Puckett","MS","32.0858","-89.7819","336"
"Smithdale","MS","31.3396","-90.6829",""
"Meridian","MS","32.3846","-88.6896","39478.0"
"Tougaloo","MS","32.3976","-90.1590",""
"Mantachie","MS","34.3251","-88.4961","1132"
"Neely","MS","31.1649","-88.7548",""
"Saltillo","MS","34.3790","-88.6939","4535.0"
"Quito","MS","33.4387","-90.3012",""
"Peoria","MS","31.1416","-90.6809",""
"Lamont","MS","33.5354","-91.0762",""
"Sarepta","MS","34.1246","-89.2876",""
"Henderson Point","MS","30.3154","-89.2863",""
"Burnside","MS","32.8535","-89.1034",""
"Saucier","MS","30.6239","-89.1432",""
"Pocahontas","MS","32.4743","-90.2862",""
"Weathersby","MS","31.9393","-89.8317",""
"Lorman","MS","31.8204","-91.0501",""
"McLaurin","MS","31.1680","-89.2173",""
"Zama","MS","32.9751","-89.3801",""
"Eden","MS","32.9837","-90.3240","99"
"Leakesville","MS","31.1545","-88.5580","921"
"D'Lo","MS","31.9869","-89.9011","447"
"Nicholson","MS","30.4863","-89.6995",""
"Columbus","MS","33.5086","-88.4134","32386.0"
"Ludlow","MS","32.5718","-89.7129",""
"Pace","MS","33.7921","-90.8592","256"
"Ripley","MS","34.7321","-88.9445","3576.0"
"Rienzi","MS","34.7633","-88.5340","315"
"Seminary","MS","31.5581","-89.4987","313"
"Brownsville","MS","32.4488","-90.4370",""
"Macon","MS","33.1217","-88.5564","2831.0"
"Duck Hill","MS","33.6316","-89.7153","1348"
"Madison","MS","32.4738","-90.1300","26031"
"Barr","MS","34.6245","-89.7801",""
"Holly Bluff","MS","32.8215","-90.7090",""
"Slate Spring","MS","33.7407","-89.3712",""
"Wool Market","MS","30.4677","-88.9959",""
"Wayside","MS","33.2690","-91.0337",""
"Mathiston","MS","33.5390","-89.1277","666"
"Inverness","MS","33.3543","-90.5913","927"
"Fernwood","MS","31.1855","-90.4490",""
"Blaine","MS","33.6079","-90.5226",""
"Noxapater","MS","32.9936","-89.0636","443"
"Glens","MS","34.8662","-88.4139",""
"Hickory Flat","MS","34.6160","-89.1913","562"
"Heads","MS","33.4707","-90.8465",""
"Shaw","MS","33.6015","-90.7720","1803"
"Carthage","MS","32.7431","-89.5337","4288.0"
"Greenville","MS","33.3850","-91.0514","32089.0"
"Highpoint","MS","33.1882","-89.1462",""
"Arcola","MS","33.2705","-90.8800","352"
"Poplarville","MS","30.8391","-89.5306","2977"
"Tylertown","MS","31.1173","-90.1444","1508"
"Ruth","MS","31.3816","-90.3165",""
"Carlisle","MS","32.0027","-90.7845",""
"Pattison","MS","31.8885","-90.8873",""
"Betheden","MS","33.2198","-88.9409",""
"Wheeler","MS","34.5804","-88.6076",""
"Walls","MS","34.9251","-90.1555","1295"
"Minter City","MS","33.7534","-90.2945",""
"Como","MS","34.5134","-89.9391","1240"
"Picayune","MS","30.5289","-89.6788","16401.0"
"Stewart","MS","33.4507","-89.4362",""
"Sandy Hook","MS","31.0363","-89.8048",""
"Hermanville","MS","31.9593","-90.8401",""
"Oak Vale","MS","31.4385","-89.9645",""
"Belden","MS","34.3104","-88.7884",""
"Artesia","MS","33.4163","-88.6424","429"
"Ovett","MS","31.4854","-89.0328",""
"D'Iberville","MS","30.4545","-88.8982","11503"
"Hurley","MS","30.6638","-88.4994",""
"Little Rock","MS","32.5260","-89.0253",""
"Gautier","MS","30.4106","-88.6568","18471"
"Rosedale","MS","33.8525","-91.0339","1727"
"Woodland","MS","33.7797","-89.0508","122"
"Bassfield","MS","31.4961","-89.7450","222"
"Porterville","MS","32.6879","-88.4723",""
"Grenada","MS","33.7816","-89.8130","10174.0"
"Walnut","MS","34.9497","-88.9236","765"
"Morgan City","MS","33.3787","-90.3461","242"
"Golden","MS","34.4866","-88.1863","189"
"Pinckneyville","MS","31.0160","-91.4809",""
"Preston","MS","32.8826","-88.8289",""
"Robinsonville","MS","34.8173","-90.3162",""
"Silver City","MS","33.0952","-90.4967","295"
"Helena","MS","30.4881","-88.5056",""
"Crosby","MS","31.2791","-91.0630","294"
"Florence","MS","32.1557","-90.1224","4396"
"Louise","MS","32.9814","-90.5904","182"
"Myrtle","MS","34.5605","-89.1179","499"
"Purvis","MS","31.1428","-89.4045","2341"
"Lake","MS","32.3406","-89.3295","322"
"Tillatoba","MS","33.9851","-89.8960",""
"Pittsboro","MS","33.9400","-89.3373","197"
"Pass Christian","MS","30.3271","-89.2432","5701"
"Darling","MS","34.3591","-90.2754",""
"Slayden","MS","34.9470","-89.4409",""
"Dubbs","MS","34.5684","-90.3737",""
"McCallum","MS","31.2377","-89.2126",""
"Lexie","MS","31.0788","-90.1709",""
"Paynes","MS","33.9209","-90.0695",""
"Myrick","MS","31.6610","-88.9942",""
"Hernando","MS","34.8496","-89.9920","15631"
"Walthall","MS","33.6069","-89.2787","137"
"Pelahatchie","MS","32.3148","-89.8082","1353"
"French Camp","MS","33.2931","-89.3993","169"
"Palmers Crossing","MS","31.2824","-89.2756",""
"Moss Point","MS","30.4241","-88.5289","13570"
"Byram","MS","32.1890","-90.2861","11545"
"Plantersville","MS","34.2103","-88.6654","1161"
"Rawls Springs","MS","31.3797","-89.3878",""
"Corinth","MS","34.9474","-88.5143","12678.0"
"Olive Branch","MS","34.9608","-89.8478","36699"
"Redwood","MS","32.4776","-90.8037",""
"Skene","MS","33.7037","-90.7943",""
"Tupelo","MS","34.2637","-88.7298","46095.0"
"Stallo","MS","32.9201","-89.1006",""
"Glen Allan","MS","33.0240","-91.0301",""
"Dumas","MS","34.6380","-88.8431","467"
"Scott","MS","33.5918","-91.0743",""
"Moorhead","MS","33.4494","-90.5063","2363.0"
"Oakland","MS","34.0557","-89.9151","514"
"Neshoba","MS","32.6235","-89.1381",""
"Ruleville","MS","33.7246","-90.5500","2718.0"
"Ware Shoals","SC","34.3923","-82.2421","2183"
"Pacolet Mills","SC","34.9226","-81.7426",""
"Awendaw","SC","32.9824","-79.6460","1384"
"Lodge","SC","33.0678","-80.9536","119"
"Antreville","SC","34.2971","-82.5541",""
"Ninety Six","SC","34.1696","-82.0240","2057"
"Clover","SC","35.1124","-81.2201","7607.0"
"Columbia","SC","34.0366","-80.9043","571249.0"
"Fairfax","SC","32.9593","-81.2363","1745"
"Lake City","SC","33.8676","-79.7533","8604.0"
"Belvedere","SC","33.5369","-81.9424",""
"Modoc","SC","33.7191","-82.2174",""
"Gramling","SC","35.0782","-82.1333",""
"Sangaree","SC","33.0328","-80.1252",""
"Williamston","SC","34.6196","-82.4793","4190"
"Shell Point","SC","32.3744","-80.7524",""
"Waterloo","SC","34.3545","-82.0597","148"
"Central Pacolet","SC","34.9096","-81.7526","227"
"Scranton","SC","33.9174","-79.7441","860"
"Wando","SC","32.9335","-79.8317",""
"Elgin","SC","34.1703","-80.7930","1540"
"Whitmire","SC","34.5041","-81.6144","1475"
"Yemassee","SC","32.6928","-80.8547","972"
"Richburg","SC","34.7166","-81.0197","263"
"Red Bank","SC","33.9296","-81.2321",""
"Richtex","SC","34.1835","-81.1818",""
"Jonesville","SC","34.8348","-81.6811","860"
"Chesterfield","SC","34.7330","-80.0780","1452"
"Parker","SC","34.8514","-82.4512",""
"Longs","SC","33.9385","-78.7331",""
"North Hartsville","SC","34.4010","-80.0709",""
"Kline","SC","33.1252","-81.3426","189"
"Manning","SC","33.6929","-80.2178","4918.0"
"Cottageville","SC","32.9362","-80.4803","747"
"Barnwell","SC","33.2419","-81.3659","3775.0"
"Ulmer","SC","33.0987","-81.2080","76"
"Windsor","SC","33.4812","-81.5129","122"
"Hardeeville","SC","32.2949","-81.0324","5731.0"
"Ravenwood","SC","34.0340","-80.9673",""
"Arcadia","SC","34.9609","-81.9929",""
"Verdery","SC","34.1093","-82.2493",""
"Ruffin","SC","33.0046","-80.8157",""
"Dentsville","SC","34.0754","-80.9546",""
"Stuckey","SC","33.7321","-79.5132","231"
"Eureka Mill","SC","34.7178","-81.1931",""
"Norway","SC","33.4503","-81.1265","324"
"Liberty Hill","SC","34.4782","-80.8017",""
"Wade Hampton","SC","34.8821","-82.3336",""
"Cherry Grove Beach","SC","33.8274","-78.6428",""
"Lamar","SC","34.1695","-80.0649","959"
"Donalds","SC","34.3766","-82.3467","341"
"Gray Court","SC","34.6078","-82.1140","798"
"Turbeville","SC","33.8896","-80.0161","803"
"Vance","SC","33.4364","-80.4201","164"
"New Ellenton","SC","33.4192","-81.6814","2146"
"Loris","SC","34.0575","-78.8877","2651"
"Hopkins","SC","33.8983","-80.8600",""
"Greer","SC","34.9352","-82.2336","29000"
"Coward","SC","33.9721","-79.7490","759"
"Irwin","SC","34.6942","-80.8197",""
"Seven Oaks","SC","34.0474","-81.1435",""
"Cane Savannah","SC","33.8923","-80.4395",""
"Dillon","SC","34.4223","-79.3721","9511.0"
"Promised Land","SC","34.1276","-82.2307",""
"Rodman","SC","34.7688","-81.0881",""
"Bonneau Beach","SC","33.3229","-79.9899",""
"Bethune","SC","34.4142","-80.3487","347"
"Russellville","SC","33.3970","-79.9637",""
"Pendleton","SC","34.6491","-82.7813","3184"
"Tigerville","SC","35.0669","-82.3695",""
"Mount Pleasant","SC","32.8532","-79.8269","84170"
"McConnells","SC","34.8695","-81.2266","295"
"Rowesville","SC","33.3722","-80.8362","293"
"Mountville","SC","34.3664","-81.9759",""
"Clearwater","SC","33.5038","-81.9100",""
"Six Mile","SC","34.8082","-82.8154","686"
"Luray","SC","32.8142","-81.2403","121"
"Ehrhardt","SC","33.0985","-81.0138","499"
"Mount Holly","SC","33.0343","-80.0345",""
"Valley Falls","SC","35.0073","-81.9692",""
"Kingstree","SC","33.6665","-79.8292","5899.0"
"Johnsonville","SC","33.8147","-79.4443","1504"
"Mount Croghan","SC","34.7697","-80.2264","194"
"Lane","SC","33.5251","-79.8797","470"
"Ridgeway","SC","34.3066","-80.9601","303"
"Denmark","SC","33.3152","-81.1366","3226.0"
"Gloverville","SC","33.5274","-81.8145",""
"Blackstock","SC","34.5585","-81.1523",""
"Goose Creek","SC","32.9920","-80.0063","42039"
"Ballentine","SC","34.1243","-81.2373",""
"Edgefield","SC","33.7871","-81.9292","4563.0"
"Landrum","SC","35.1746","-82.1850","4516.0"
"Bath","SC","33.5046","-81.8690",""
"Centerville","SC","32.7341","-79.9687",""
"Sharon","SC","34.9520","-81.3436","569"
"Inman","SC","35.0474","-82.0917","2292"
"Ladson","SC","33.0093","-80.1078",""
"Utica","SC","34.6778","-82.9250",""
"Woodfield","SC","34.0587","-80.9309",""
"Lakewood","SC","33.8429","-80.3492",""
"Blythewood","SC","34.2121","-80.9920","3099"
"Jordan","SC","33.6060","-80.2090",""
"Summerville","SC","33.0038","-80.1794","49323"
"Lugoff","SC","34.2216","-80.6849",""
"Campobello","SC","35.1279","-82.1485","533"
"Pocalla Springs","SC","33.8718","-80.3542",""
"Laurens","SC","34.5014","-82.0232","10269.0"
"Newry","SC","34.7240","-82.9141",""
"Horrel Hill","SC","33.9518","-80.8426",""
"Lexington","SC","33.9881","-81.2200","20988"
"Plum Branch","SC","33.8481","-82.2587","78"
"Martin","SC","33.0690","-81.4765",""
"Hartsville","SC","34.3679","-80.0829","15133.0"
"Neeses","SC","33.5365","-81.1243","353"
"Pamplico","SC","33.9957","-79.5698","1243"
"Cades","SC","33.7866","-79.7826",""
"India Hook","SC","35.0141","-81.0378",""
"Elko","SC","33.3808","-81.3805","185"
"Wilkinson Heights","SC","33.4919","-80.8286",""
"West Pelzer","SC","34.6449","-82.4737","926"
"Arial","SC","34.8462","-82.6404",""
"Edisto","SC","33.4776","-80.8998",""
"Lyman","SC","34.9660","-82.1230","3476"
"Fort Lawn","SC","34.7003","-80.8991","864"
"Lesslie","SC","34.8856","-80.9541",""
"Sandy Springs","SC","34.5954","-82.7499",""
"Pickens","SC","34.8858","-82.7103","3190"
"Nixons Crossroads","SC","33.8577","-78.6603",""
"Bluffton","SC","32.2129","-80.9316","18897"
"Walhalla","SC","34.7705","-83.0615","4318"
"Pineridge","SC","33.9084","-81.0975","2265"
"Irmo","SC","34.1016","-81.1949","12177"
"Wedgefield","SC","33.8829","-80.5157",""
"Monticello","SC","34.3526","-81.2984",""
"Gayle Mill","SC","34.7022","-81.2392",""
"Marietta","SC","35.0210","-82.5015",""
"Nichols","SC","34.2352","-79.1492","358"
"Edgemoor","SC","34.8057","-81.0115",""
"Bethera","SC","33.2016","-79.7881",""
"Bamberg","SC","33.2995","-81.0323","3235.0"
"Meriwether","SC","33.6529","-82.1596",""
"Wateree","SC","33.8071","-80.6373",""
"Eureka","SC","33.6940","-81.7671",""
"Parksville","SC","33.7866","-82.2173","111"
"Cokesbury","SC","34.2900","-82.2088",""
"Little Mountain","SC","34.1969","-81.4126","296"
"Mayesville","SC","33.9849","-80.2044","729"
"Sans Souci","SC","34.8901","-82.4241",""
"Briarcliffe Acres","SC","33.7899","-78.7490","551"
"Mullins","SC","34.2042","-79.2535","5347.0"
"White Oak","SC","34.4743","-81.1165",""
